customer_id,recency,frequency,monetary,cluster,segment,omega_recency,omega_frequency,omega_monetary,rfm_score,rfm_normalized_score
11287,1,27,1167.07,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.334238400598559,0.9999999999999998
11078,1,17,913.27,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.3131504599336044,0.9956839940284876
11176,2,28,1320.01,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.2569431050974322,0.9841802022182714
11502,2,16,1026.29,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.235187350783484,0.9797275168173777
11185,3,27,1616.31,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.2043754383620073,0.973421334524964
11711,3,27,1103.78,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.1729246826189907,0.9669844020737541
18759,1,3,302.03000000000003,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.152629619010058,0.962830671886437
15251,1,4,200.20000000000002,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.1485925248354283,0.9620044118527005
29715,61,12,853849.179524,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.1407191671772985,0.9603929952042833
29722,61,12,841908.770707,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.1384573478504407,0.9599300753831259
29639,61,12,787773.043768,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.127770331950936,0.9577427956874578
18749,1,3,204.81,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.1190706509356367,0.9559622579000633
29701,61,8,746317.529257,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.1137998836980945,0.954883505677022
11875,2,5,292.7,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.108449642344426,0.9537884877234746
15868,1,3,166.51,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.101051349374223,0.9522743011489905
13175,2,4,286.88,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0922031443373976,0.9504633653927281
29957,61,8,636226.4699799999,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0880089609963255,0.9496049543874389
13350,1,3,132.45,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.081030275273751,0.948176647577851
11331,5,27,1329.31,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0795239390250058,0.9478683502268681
12939,2,4,237.91,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0760529110591603,0.9471579452771439
30050,61,8,559620.946087,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0671874952284117,0.9453434870389794
29966,61,12,537528.0958680001,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.065896327403885,0.9450792275681557
29486,61,12,519411.35632,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.06031196225718,0.9439362921956023
13671,1,1,135.23,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,2.0454392491474156,0.9408923383257486
20201,1,1,133.49,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,2.0438225401247028,0.9405614513080409
29546,61,8,474401.852776,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0402585166498186,0.9398320132446185
19893,1,1,119.97999999999999,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,2.030484732558502,0.9378316419816008
29770,61,8,443861.82435,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0293746067091956,0.9376044358323206
29559,61,8,443316.112616,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0291731819829244,0.9375632108338625
16170,1,2,188.87,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0281678130014327,0.9373574449605309
29834,61,12,424512.694916,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0273343995857704,0.9371868727204109
21524,1,1,114.96000000000001,0,Active Minimal Buyers,0.719354021931103,0.0,0.28064597806889696,2.0251335349940227,0.9367364283232367
29690,61,12,415310.550409,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0237403193871266,0.936451283036909
11657,1,2,178.96,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0234761996241706,0.9363972264321307
12351,2,3,185.94,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0231701831633924,0.9363345949550661
30046,61,8,418436.529873,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0197081469309053,0.935626030316612
29707,61,8,416702.728915,5,Champions,0.334620082628894,0.20059652778841963,0.46478338958268633,2.0190270927731264,0.9354866409917556
13423,2,3,172.89000000000001,4,Frequent Low-Spend Customers,0.630972771805522,0.17190641485561903,0.19712081333885884,2.0168319816826474,0.9350373741465399
